orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
11811,WOLZA,6,2018-07-01 00:00:00,2018-07-13 00:00:00,2018-07-10 00:00:00,3,74.92
11812,FOLKO,4,2018-03-02 00:00:00,2018-03-29 00:00:00,2018-03-03 00:00:00,2,58.04
11813,LINOD,9,2017-10-12 00:00:00,2017-10-26 00:00:00,2017-10-17 00:00:00,3,58.4
11814,DRACD,8,2015-07-23 00:00:00,2015-08-18 00:00:00,2015-07-25 00:00:00,1,56.51
11815,GALED,8,2018-10-19 00:00:00,2018-11-04 00:00:00,,2,39.39
11816,LAZYK,5,2018-08-22 00:00:00,2018-09-08 00:00:00,2018-09-04 00:00:00,3,55.31
11817,TRAIH,3,2016-05-09 00:00:00,2016-06-03 00:00:00,,1,48.8
11818,PRINI,3,2016-08-23 00:00:00,2016-09-06 00:00:00,,1,21.79
11819,OTTIK,6,2016-08-07 00:00:00,2016-09-02 00:00:00,2016-08-08 00:00:00,3,56.3
11820,HUNGO,9,2016-08-27 00:00:00,2016-09-15 00:00:00,,3,25.14
11821,OCEAN,6,2015-10-15 00:00:00,2015-11-02 00:00:00,2015-10-23 00:00:00,1,46.51
11822,GREAL,9,2018-11-07 00:00:00,2018-12-07 00:00:00,2018-11-22 00:00:00,1,27.2
11823,OCEAN,8,2015-06-28 00:00:00,2015-07-21 00:00:00,,2,12.76
11824,GALED,6,2017-10-29 00:00:00,2017-11-25 00:00:00,2017-11-05 00:00:00,3,19.28
11825,RATTC,2,2016-10-11 00:00:00,2016-10-23 00:00:00,,3,17.09
11826,VAFFE,6,2016-02-21 00:00:00,2016-03-16 00:00:00,,1,5.19
11827,LAMAI,7,2016-09-12 00:00:00,2016-09-25 00:00:00,2016-09-16 00:00:00,1,57.56
11828,SEVES,2,2016-04-01 00:00:00,2016-04-29 00:00:00,,1,73.8
11829,SAVEA,2,2018-07-08 00:00:00,2018-08-07 00:00:00,2018-07-21 00:00:00,2,40.4
11830,LAZYK,4,2015-11-10 00:00:00,2015-11-21 00:00:00,2015-11-14 00:00:00,3,37.37
11831,QUICK,4,2015-10-17 00:00:00,2015-10-31 00:00:00,2015-10-27 00:00:00,1,13.24
11832,WELLI,3,2018-08-19 00:00:00,2018-09-07 00:00:00,2018-08-29 00:00:00,2,59.01
11833,AROUT,2,2016-07-15 00:00:00,2016-08-08 00:00:00,2016-07-16 00:00:00,2,15.49
11834,QUEEN,5,2017-03-14 00:00:00,2017-03-25 00:00:00,2017-03-16 00:00:00,2,45.18
11835,SAVEA,2,2016-10-16 00:00:00,2016-11-08 00:00:00,2016-10-26 00:00:00,1,77.76
11836,PICCO,2,2017-03-11 00:00:00,2017-03-31 00:00:00,2017-03-12 00:00:00,3,42.12
11837,FRANS,8,2017-08-22 00:00:00,2017-09-02 00:00:00,2017-08-25 00:00:00,1,37.14
11838,LAZYK,6,2018-10-20 00:00:00,2018-11-03 00:00:00,2018-10-28 00:00:00,1,49.2
11839,SUPRD,2,2016-07-11 00:00:00,2016-08-09 00:00:00,,2,79.35
11840,HILAA,4,2018-11-10 00:00:00,2018-11-18 00:00:00,,3,27.78
11841,SEVES,3,2015-07-14 00:00:00,2015-08-01 00:00:00,2015-07-28 00:00:00,1,72.0
11842,SPLIR,5,2015-09-14 00:00:00,2015-10-11 00:00:00,,3,66.74
11843,FRANK,1,2015-06-25 00:00:00,2015-07-08 00:00:00,,1,40.62
11844,LINOD,1,2016-06-15 00:00:00,2016-06-24 00:00:00,2016-06-21 00:00:00,1,47.7
11845,VINET,4,2018-08-19 00:00:00,2018-09-09 00:00:00,2018-08-20 00:00:00,1,34.03
11846,LACOR,5,2015-10-10 00:00:00,2015-11-03 00:00:00,2015-10-11 00:00:00,3,65.94
11847,VAFFE,6,2018-04-11 00:00:00,2018-05-10 00:00:00,2018-04-19 00:00:00,2,52.65
11848,HUNGO,1,2016-03-07 00:00:00,2016-03-17 00:00:00,2016-03-11 00:00:00,2,71.09
11849,TRADH,9,2016-09-07 00:00:00,2016-09-14 00:00:00,,3,77.23
11850,REGGC,9,2016-09-28 00:00:00,2016-10-20 00:00:00,2016-10-02 00:00:00,2,61.17
11851,LACOR,9,2016-01-12 00:00:00,2016-02-08 00:00:00,2016-01-18 00:00:00,1,9.7
11852,MORGK,7,2017-06-07 00:00:00,2017-06-18 00:00:00,2017-06-08 00:00:00,3,20.83
11853,HILAA,1,2017-02-26 00:00:00,2017-03-14 00:00:00,2017-03-01 00:00:00,3,36.22
11854,VINET,3,2016-01-07 00:00:00,2016-01-24 00:00:00,2016-01-15 00:00:00,2,22.25
11855,DRACD,6,2018-12-12 00:00:00,2019-01-10 00:00:00,2018-12-16 00:00:00,3,8.96
11856,QUEEN,3,2017-04-05 00:00:00,2017-04-26 00:00:00,2017-04-09 00:00:00,1,76.15
11857,CENTC,4,2018-07-04 00:00:00,2018-07-13 00:00:00,2018-07-12 00:00:00,1,59.11
11858,MAGAA,8,2018-04-30 00:00:00,2018-05-18 00:00:00,,2,78.08
11859,THECR,2,2016-03-08 00:00:00,2016-03-17 00:00:00,2016-03-12 00:00:00,2,77.14
11860,RICAR,8,2015-08-21 00:00:00,2015-09-18 00:00:00,2015-08-27 00:00:00,1,45.85
11861,OCEAN,9,2018-02-07 00:00:00,2018-02-16 00:00:00,2018-02-17 00:00:00,3,68.28
11862,GREAL,2,2016-07-06 00:00:00,2016-07-31 00:00:00,2016-07-16 00:00:00,3,73.76
11863,LEHMS,3,2015-10-18 00:00:00,2015-11-02 00:00:00,2015-10-25 00:00:00,2,70.14
11864,SIMOB,5,2017-02-05 00:00:00,2017-02-21 00:00:00,,2,28.89
11865,LONEP,3,2016-09-01 00:00:00,2016-09-22 00:00:00,2016-09-10 00:00:00,2,27.39
11866,VICTE,3,2018-05-24 00:00:00,2018-06-22 00:00:00,,1,59.13
11867,RANCH,6,2016-01-21 00:00:00,2016-01-31 00:00:00,2016-01-29 00:00:00,2,25.32
11868,FAMIA,5,2016-02-18 00:00:00,2016-03-11 00:00:00,2016-02-23 00:00:00,2,22.9
11869,VAFFE,1,2018-05-07 00:00:00,2018-06-04 00:00:00,2018-05-21 00:00:00,1,10.43
11870,RICSU,1,2015-10-18 00:00:00,2015-11-10 00:00:00,2015-10-29 00:00:00,3,26.91
11871,RATTC,2,2016-09-20 00:00:00,2016-10-05 00:00:00,2016-09-27 00:00:00,2,54.12
11872,BOTTM,2,2018-08-22 00:00:00,2018-09-15 00:00:00,2018-09-01 00:00:00,3,74.25
11873,BONAP,6,2018-04-07 00:00:00,2018-04-29 00:00:00,,3,35.81
11874,NORTS,5,2015-06-15 00:00:00,2015-06-24 00:00:00,,1,76.22
11875,VINET,1,2016-01-10 00:00:00,2016-01-27 00:00:00,,3,27.09
11876,FRANK,8,2016-12-02 00:00:00,2016-12-20 00:00:00,,3,29.45
11877,WOLZA,3,2015-06-26 00:00:00,2015-07-19 00:00:00,,1,75.08
11878,CHOPS,1,2017-09-28 00:00:00,2017-10-11 00:00:00,2017-10-01 00:00:00,2,9.65
11879,KOENE,6,2017-07-08 00:00:00,2017-07-29 00:00:00,2017-07-13 00:00:00,3,56.8
11880,HILAA,8,2018-06-19 00:00:00,2018-07-18 00:00:00,2018-07-01 00:00:00,3,20.75
11881,RANCH,7,2016-06-15 00:00:00,2016-07-10 00:00:00,2016-06-28 00:00:00,3,40.28
11882,ROMEY,1,2016-08-01 00:00:00,2016-08-17 00:00:00,2016-08-08 00:00:00,2,55.45
11883,CACTU,4,2016-01-30 00:00:00,2016-02-08 00:00:00,,1,15.91
11884,EASTC,2,2016-10-03 00:00:00,2016-10-25 00:00:00,2016-10-09 00:00:00,3,75.0
11885,PRINI,6,2017-03-04 00:00:00,2017-03-13 00:00:00,2017-03-07 00:00:00,1,20.28
11886,FURIB,3,2018-09-11 00:00:00,2018-10-02 00:00:00,2018-09-15 00:00:00,2,37.82
11887,REGGC,7,2018-05-14 00:00:00,2018-06-09 00:00:00,2018-05-15 00:00:00,2,18.67
11888,FURIB,2,2018-10-25 00:00:00,2018-11-15 00:00:00,2018-11-05 00:00:00,1,35.91
11889,GALED,3,2017-10-03 00:00:00,2017-10-14 00:00:00,2017-10-12 00:00:00,2,9.26
11890,BOTTM,2,2017-05-28 00:00:00,2017-06-25 00:00:00,2017-06-09 00:00:00,2,44.96
11891,TOMSP,5,2017-02-22 00:00:00,2017-03-07 00:00:00,2017-03-01 00:00:00,3,52.81
11892,GALED,2,2016-07-07 00:00:00,2016-07-20 00:00:00,,3,29.38
11893,HANAR,9,2017-01-12 00:00:00,2017-01-30 00:00:00,2017-01-21 00:00:00,3,64.56
11894,LINOD,8,2016-10-12 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,3,79.21
11895,RANCH,5,2016-09-15 00:00:00,2016-10-01 00:00:00,2016-09-28 00:00:00,2,23.89
11896,BLONP,6,2018-11-05 00:00:00,2018-12-05 00:00:00,2018-11-12 00:00:00,1,69.95
11897,SPLIR,4,2018-07-01 00:00:00,2018-07-12 00:00:00,2018-07-06 00:00:00,2,25.07
11898,ANTON,9,2016-05-11 00:00:00,2016-06-09 00:00:00,2016-05-22 00:00:00,1,20.57
11899,OCEAN,9,2016-06-03 00:00:00,2016-06-22 00:00:00,2016-06-10 00:00:00,1,48.65
11900,BONAP,9,2018-10-27 00:00:00,2018-11-26 00:00:00,2018-11-05 00:00:00,3,64.87
11901,OLDWO,7,2016-06-11 00:00:00,2016-06-22 00:00:00,2016-06-17 00:00:00,2,22.53
11902,DUMON,1,2015-07-11 00:00:00,2015-08-10 00:00:00,2015-07-17 00:00:00,3,43.45
11903,GALED,2,2018-04-25 00:00:00,2018-05-11 00:00:00,2018-04-30 00:00:00,3,57.64
11904,HUNGC,8,2017-10-04 00:00:00,2017-10-31 00:00:00,2017-10-13 00:00:00,1,49.07
11905,PRINI,5,2017-03-26 00:00:00,2017-04-15 00:00:00,2017-04-09 00:00:00,3,75.12
11906,NORTS,4,2015-07-07 00:00:00,2015-08-01 00:00:00,2015-07-20 00:00:00,3,52.68
11907,LAMAI,1,2016-09-15 00:00:00,2016-09-27 00:00:00,2016-09-25 00:00:00,2,34.82
11908,BOTTM,2,2016-06-23 00:00:00,2016-07-03 00:00:00,2016-07-08 00:00:00,3,78.5
11909,NORTS,2,2018-01-23 00:00:00,2018-02-17 00:00:00,2018-01-30 00:00:00,1,47.06
11910,LAZYK,9,2018-08-24 00:00:00,2018-09-06 00:00:00,2018-08-31 00:00:00,2,66.9
11911,PERIC,1,2016-04-15 00:00:00,2016-04-28 00:00:00,,3,63.06
11912,PRINI,4,2015-07-31 00:00:00,2015-08-14 00:00:00,2015-08-14 00:00:00,1,41.44
11913,MAGAA,8,2016-03-07 00:00:00,2016-03-17 00:00:00,2016-03-15 00:00:00,2,33.37
11914,WILMK,6,2018-01-19 00:00:00,2018-02-08 00:00:00,2018-02-03 00:00:00,1,57.11
11915,WOLZA,3,2015-09-02 00:00:00,2015-09-23 00:00:00,2015-09-03 00:00:00,3,44.28
11916,TRAIH,8,2017-04-11 00:00:00,2017-05-06 00:00:00,2017-04-26 00:00:00,2,6.8
11917,ROMEY,1,2016-03-04 00:00:00,2016-03-12 00:00:00,2016-03-05 00:00:00,1,15.72
11918,BLAUS,4,2016-02-05 00:00:00,2016-02-14 00:00:00,,1,36.82
11919,TRADH,6,2017-05-26 00:00:00,2017-06-19 00:00:00,2017-05-28 00:00:00,3,68.76
11920,SANTG,5,2016-09-10 00:00:00,2016-09-30 00:00:00,2016-09-18 00:00:00,3,32.32
11921,LAZYK,9,2017-04-05 00:00:00,2017-05-01 00:00:00,2017-04-06 00:00:00,3,9.68
11922,LILAS,6,2017-09-13 00:00:00,2017-09-22 00:00:00,,2,60.67
11923,GREAL,3,2017-11-08 00:00:00,2017-11-28 00:00:00,2017-11-23 00:00:00,3,74.36
11924,OLDWO,8,2015-11-01 00:00:00,2015-11-22 00:00:00,2015-11-06 00:00:00,2,54.78
11925,LONEP,2,2016-12-01 00:00:00,2016-12-21 00:00:00,2016-12-12 00:00:00,2,14.49
11926,QUEEN,9,2017-03-21 00:00:00,2017-04-17 00:00:00,2017-04-04 00:00:00,3,70.78
11927,LILAS,1,2016-09-16 00:00:00,2016-10-16 00:00:00,2016-09-20 00:00:00,2,43.55
11928,HILAA,1,2017-03-02 00:00:00,2017-03-09 00:00:00,2017-03-16 00:00:00,1,74.42
11929,SPLIR,7,2018-11-24 00:00:00,2018-12-23 00:00:00,2018-12-01 00:00:00,1,35.61
11930,CENTC,6,2016-11-26 00:00:00,2016-12-20 00:00:00,,2,55.31
11931,LAZYK,9,2015-10-19 00:00:00,2015-11-14 00:00:00,2015-11-01 00:00:00,1,52.84
11932,VAFFE,7,2018-11-18 00:00:00,2018-12-07 00:00:00,2018-11-26 00:00:00,1,77.29
11933,PRINI,8,2016-09-09 00:00:00,2016-10-05 00:00:00,,1,18.43
11934,HUNGO,7,2017-04-25 00:00:00,2017-05-13 00:00:00,2017-05-02 00:00:00,2,63.02
11935,DRACD,5,2016-12-14 00:00:00,2017-01-05 00:00:00,2016-12-27 00:00:00,1,16.88
11936,DUMON,8,2018-05-27 00:00:00,2018-06-18 00:00:00,2018-06-10 00:00:00,2,32.09
11937,SANTG,3,2016-09-18 00:00:00,2016-10-12 00:00:00,2016-09-23 00:00:00,2,13.67
11938,LAMAI,4,2017-05-27 00:00:00,2017-06-10 00:00:00,,3,73.5
11939,HUNGC,2,2015-10-05 00:00:00,2015-11-01 00:00:00,2015-10-12 00:00:00,1,31.49
11940,RATTC,1,2016-07-06 00:00:00,2016-07-23 00:00:00,2016-07-18 00:00:00,2,14.5
11941,WHITC,4,2017-04-20 00:00:00,2017-05-10 00:00:00,2017-04-22 00:00:00,2,5.97
11942,ALFKI,2,2015-10-19 00:00:00,2015-10-27 00:00:00,2015-11-03 00:00:00,3,15.46
11943,TORTU,7,2016-05-23 00:00:00,2016-06-06 00:00:00,2016-06-03 00:00:00,2,32.93
11944,GOURL,4,2017-10-08 00:00:00,2017-10-24 00:00:00,2017-10-13 00:00:00,2,26.39
11945,SANTG,2,2017-11-12 00:00:00,2017-11-24 00:00:00,,2,27.48
11946,RICSU,2,2015-07-16 00:00:00,2015-08-09 00:00:00,2015-07-20 00:00:00,1,34.66
11947,HANAR,4,2016-10-16 00:00:00,2016-11-15 00:00:00,2016-10-20 00:00:00,1,43.32
11948,ANTON,3,2015-07-30 00:00:00,2015-08-16 00:00:00,2015-08-11 00:00:00,1,79.54
11949,FOLKO,2,2016-09-10 00:00:00,2016-09-27 00:00:00,,2,6.12
11950,VINET,4,2017-11-24 00:00:00,2017-12-16 00:00:00,2017-12-08 00:00:00,1,72.25
11951,LILAS,3,2017-01-12 00:00:00,2017-02-10 00:00:00,2017-01-25 00:00:00,1,60.09
11952,PERIC,4,2018-06-07 00:00:00,2018-07-04 00:00:00,2018-06-14 00:00:00,2,42.77
11953,QUICK,5,2018-01-07 00:00:00,2018-01-27 00:00:00,2018-01-10 00:00:00,1,57.07
11954,SIMOB,3,2018-05-15 00:00:00,2018-06-01 00:00:00,2018-05-17 00:00:00,1,52.83
11955,SANTG,2,2018-04-01 00:00:00,2018-04-20 00:00:00,2018-04-12 00:00:00,3,54.48
11956,CENTC,5,2016-08-14 00:00:00,2016-09-02 00:00:00,2016-08-28 00:00:00,1,74.2
11957,BONAP,2,2016-04-09 00:00:00,2016-04-19 00:00:00,,3,21.64
11958,BSBEV,2,2017-12-28 00:00:00,2018-01-27 00:00:00,2017-12-30 00:00:00,2,19.68
11959,GODOS,2,2017-02-16 00:00:00,2017-03-16 00:00:00,2017-02-18 00:00:00,3,8.41
11960,GREAL,7,2015-07-23 00:00:00,2015-08-03 00:00:00,2015-07-30 00:00:00,3,16.19
11961,ANATR,8,2015-07-27 00:00:00,2015-08-25 00:00:00,2015-08-11 00:00:00,2,36.81
11962,SANTG,3,2015-06-22 00:00:00,2015-07-11 00:00:00,2015-06-26 00:00:00,2,78.81
11963,FRANS,3,2016-04-26 00:00:00,2016-05-04 00:00:00,2016-05-04 00:00:00,1,76.43
11964,MEREP,7,2018-03-06 00:00:00,2018-03-29 00:00:00,2018-03-17 00:00:00,3,67.05
11965,SANTG,7,2016-11-02 00:00:00,2016-11-20 00:00:00,2016-11-13 00:00:00,3,77.34
11966,LEHMS,4,2018-02-22 00:00:00,2018-03-09 00:00:00,,2,48.27
11967,COMMI,8,2017-04-25 00:00:00,2017-05-18 00:00:00,2017-05-03 00:00:00,2,70.28
11968,GALED,4,2018-10-03 00:00:00,2018-10-24 00:00:00,2018-10-16 00:00:00,2,19.69
11969,BLONP,1,2015-07-15 00:00:00,2015-07-24 00:00:00,,3,10.39
11970,MEREP,7,2017-05-28 00:00:00,2017-06-27 00:00:00,2017-05-29 00:00:00,2,78.36
11971,AROUT,2,2017-09-28 00:00:00,2017-10-15 00:00:00,2017-10-06 00:00:00,1,12.9
11972,GALED,8,2018-10-02 00:00:00,2018-10-31 00:00:00,2018-10-11 00:00:00,3,24.3
11973,FOLKO,9,2016-03-05 00:00:00,2016-03-31 00:00:00,2016-03-09 00:00:00,3,65.45
11974,GODOS,9,2016-01-06 00:00:00,2016-01-21 00:00:00,2016-01-17 00:00:00,3,70.53
11975,TOMSP,1,2018-10-09 00:00:00,2018-10-24 00:00:00,2018-10-10 00:00:00,3,28.19
11976,HANAR,1,2017-08-21 00:00:00,2017-09-04 00:00:00,2017-08-23 00:00:00,1,37.47
11977,ISLAT,2,2017-01-31 00:00:00,2017-02-27 00:00:00,,1,27.42
11978,GREAL,3,2015-12-05 00:00:00,2015-12-16 00:00:00,2015-12-15 00:00:00,1,76.83
11979,OCEAN,4,2016-06-18 00:00:00,2016-06-25 00:00:00,2016-06-23 00:00:00,1,65.95
11980,ANATR,8,2018-02-14 00:00:00,2018-03-04 00:00:00,2018-02-16 00:00:00,3,17.85
11981,FRANR,1,2018-04-20 00:00:00,2018-05-01 00:00:00,2018-04-29 00:00:00,1,76.61
11982,ROMEY,9,2018-01-27 00:00:00,2018-02-09 00:00:00,,2,43.74
11983,BOLID,7,2018-01-02 00:00:00,2018-01-29 00:00:00,2018-01-04 00:00:00,2,25.9
11984,CENTC,4,2018-04-15 00:00:00,2018-05-08 00:00:00,2018-04-29 00:00:00,2,9.84
11985,ISLAT,3,2017-06-26 00:00:00,2017-07-23 00:00:00,,2,24.04
11986,VICTE,5,2016-09-13 00:00:00,2016-09-23 00:00:00,,2,54.85
11987,RATTC,2,2017-04-06 00:00:00,2017-05-06 00:00:00,2017-04-16 00:00:00,1,47.58
11988,ISLAT,5,2018-11-13 00:00:00,2018-12-04 00:00:00,2018-11-17 00:00:00,2,61.97
11989,VICTE,8,2017-12-03 00:00:00,2017-12-11 00:00:00,2017-12-09 00:00:00,1,50.02
11990,SPLIR,2,2018-02-14 00:00:00,2018-02-25 00:00:00,2018-02-15 00:00:00,1,66.46
11991,MAISD,1,2015-07-03 00:00:00,2015-07-12 00:00:00,2015-07-06 00:00:00,1,62.84
11992,WANDK,1,2018-11-15 00:00:00,2018-12-01 00:00:00,2018-11-18 00:00:00,3,50.78
11993,SAVEA,1,2018-09-06 00:00:00,2018-09-13 00:00:00,2018-09-20 00:00:00,2,60.01
11994,COMMI,7,2017-05-15 00:00:00,2017-05-23 00:00:00,2017-05-23 00:00:00,3,68.79
11995,RANCH,6,2017-04-12 00:00:00,2017-04-30 00:00:00,2017-04-22 00:00:00,3,29.1
11996,SAVEA,7,2018-12-27 00:00:00,2019-01-09 00:00:00,2019-01-02 00:00:00,3,53.02
11997,OLDWO,8,2018-05-29 00:00:00,2018-06-22 00:00:00,2018-05-31 00:00:00,3,66.24
11998,LAZYK,1,2016-10-03 00:00:00,2016-10-21 00:00:00,2016-10-17 00:00:00,2,55.43
11999,NORTS,2,2018-10-12 00:00:00,2018-11-02 00:00:00,2018-10-20 00:00:00,3,64.6
12000,LETSS,8,2015-10-09 00:00:00,2015-10-28 00:00:00,,2,20.03
12001,LILAS,4,2018-02-05 00:00:00,2018-03-04 00:00:00,,3,70.61
12002,NORTS,6,2017-10-17 00:00:00,2017-11-12 00:00:00,2017-10-31 00:00:00,3,37.58
12003,FOLKO,3,2018-12-20 00:00:00,2019-01-07 00:00:00,2018-12-25 00:00:00,2,68.37
12004,HILAA,4,2015-11-07 00:00:00,2015-11-25 00:00:00,,1,67.82
12005,FRANR,8,2017-01-20 00:00:00,2017-01-27 00:00:00,2017-01-25 00:00:00,2,51.17
12006,QUEDE,4,2016-05-01 00:00:00,2016-05-29 00:00:00,2016-05-12 00:00:00,1,22.92
12007,SANTG,9,2016-08-12 00:00:00,2016-09-06 00:00:00,2016-08-20 00:00:00,2,32.9
12008,CENTC,9,2016-11-17 00:00:00,2016-12-13 00:00:00,2016-11-20 00:00:00,2,61.55
12009,MORGK,3,2015-08-27 00:00:00,2015-09-05 00:00:00,2015-09-09 00:00:00,1,5.98
12010,RATTC,7,2016-02-02 00:00:00,2016-02-16 00:00:00,2016-02-06 00:00:00,2,35.93
12011,LETSS,1,2017-07-12 00:00:00,2017-07-31 00:00:00,2017-07-18 00:00:00,3,11.45
12012,HANAR,7,2017-02-16 00:00:00,2017-03-15 00:00:00,2017-03-02 00:00:00,1,15.47
12013,DRACD,4,2016-04-05 00:00:00,2016-04-24 00:00:00,2016-04-07 00:00:00,2,46.21
12014,ANATR,2,2016-11-15 00:00:00,2016-12-02 00:00:00,2016-11-18 00:00:00,3,58.65
12015,TORTU,4,2016-02-15 00:00:00,2016-02-25 00:00:00,2016-02-29 00:00:00,2,13.29
12016,QUEDE,3,2016-02-25 00:00:00,2016-03-26 00:00:00,,1,69.09
12017,LILAS,3,2015-10-17 00:00:00,2015-10-26 00:00:00,2015-11-01 00:00:00,2,19.09
12018,LONEP,3,2018-03-07 00:00:00,2018-03-21 00:00:00,2018-03-09 00:00:00,3,34.86
12019,FOLKO,6,2015-11-27 00:00:00,2015-12-22 00:00:00,,3,14.71
12020,SUPRD,9,2016-11-05 00:00:00,2016-11-28 00:00:00,2016-11-16 00:00:00,1,27.01
12021,THECR,4,2016-03-23 00:00:00,2016-04-16 00:00:00,,1,27.82
12022,DUMON,9,2017-03-25 00:00:00,2017-04-04 00:00:00,2017-03-27 00:00:00,3,19.29
12023,REGGC,2,2016-06-14 00:00:00,2016-07-05 00:00:00,2016-06-26 00:00:00,2,78.05
12024,MAISD,8,2016-06-27 00:00:00,2016-07-17 00:00:00,2016-07-02 00:00:00,2,58.27
12025,RATTC,5,2015-11-25 00:00:00,2015-12-18 00:00:00,2015-11-28 00:00:00,1,12.91
12026,CONSH,1,2017-07-27 00:00:00,2017-08-05 00:00:00,2017-08-10 00:00:00,1,32.12
12027,BSBEV,8,2017-12-25 00:00:00,2018-01-24 00:00:00,2018-01-07 00:00:00,2,40.3
12028,LACOR,6,2016-05-13 00:00:00,2016-05-27 00:00:00,,1,57.62
12029,LAMAI,8,2018-08-25 00:00:00,2018-09-13 00:00:00,2018-09-05 00:00:00,2,51.5
12030,LILAS,7,2016-05-09 00:00:00,2016-06-02 00:00:00,2016-05-17 00:00:00,1,14.68
12031,OCEAN,1,2015-09-21 00:00:00,2015-10-11 00:00:00,2015-09-27 00:00:00,2,62.43
12032,THECR,2,2017-04-07 00:00:00,2017-04-23 00:00:00,,3,56.15
12033,SIMOB,3,2017-01-06 00:00:00,2017-02-03 00:00:00,2017-01-17 00:00:00,2,60.67
12034,HUNGC,5,2016-12-04 00:00:00,2016-12-22 00:00:00,2016-12-14 00:00:00,2,24.14
12035,BOTTM,9,2015-07-01 00:00:00,2015-07-15 00:00:00,2015-07-11 00:00:00,3,34.86
12036,OTTIK,2,2015-12-15 00:00:00,2015-12-27 00:00:00,,1,44.69
12037,WARTH,3,2016-12-17 00:00:00,2016-12-30 00:00:00,2016-12-22 00:00:00,3,73.85
12038,QUEDE,1,2016-02-22 00:00:00,2016-03-13 00:00:00,2016-03-06 00:00:00,2,25.35
12039,KOENE,2,2015-07-09 00:00:00,2015-08-08 00:00:00,2015-07-23 00:00:00,2,14.34
12040,MORGK,3,2017-06-26 00:00:00,2017-07-22 00:00:00,,2,73.3
12041,CACTU,7,2018-07-28 00:00:00,2018-08-27 00:00:00,2018-08-04 00:00:00,1,31.9
12042,HILAA,5,2017-05-22 00:00:00,2017-06-03 00:00:00,2017-06-06 00:00:00,1,47.13
12043,ISLAT,2,2017-07-15 00:00:00,2017-08-07 00:00:00,2017-07-20 00:00:00,2,25.08
12044,REGGC,6,2017-07-20 00:00:00,2017-08-11 00:00:00,2017-07-22 00:00:00,1,53.82
12045,AROUT,8,2015-07-05 00:00:00,2015-07-29 00:00:00,2015-07-07 00:00:00,2,65.39
12046,WARTH,5,2015-07-17 00:00:00,2015-08-03 00:00:00,2015-07-21 00:00:00,2,75.92
12047,WELLI,8,2017-09-05 00:00:00,2017-09-25 00:00:00,,2,23.58
12048,VICTE,7,2016-06-04 00:00:00,2016-06-23 00:00:00,2016-06-09 00:00:00,2,10.37
12049,ROMEY,6,2016-02-21 00:00:00,2016-03-14 00:00:00,,2,39.5
12050,TRAIH,6,2016-01-20 00:00:00,2016-02-14 00:00:00,2016-01-28 00:00:00,1,13.37
12051,VAFFE,7,2016-11-02 00:00:00,2016-11-11 00:00:00,2016-11-05 00:00:00,2,44.4
12052,PRINI,6,2017-06-03 00:00:00,2017-06-18 00:00:00,2017-06-11 00:00:00,2,23.1
12053,RATTC,8,2017-10-21 00:00:00,2017-11-04 00:00:00,,1,44.62
12054,BOTTM,4,2017-03-15 00:00:00,2017-04-05 00:00:00,2017-03-23 00:00:00,2,59.52
12055,ANATR,1,2017-07-10 00:00:00,2017-08-03 00:00:00,2017-07-16 00:00:00,2,26.25
12056,SUPRD,2,2017-05-15 00:00:00,2017-06-09 00:00:00,2017-05-23 00:00:00,2,73.64
12057,SEVES,1,2018-09-05 00:00:00,2018-09-17 00:00:00,,3,33.02
12058,DUMON,6,2016-12-06 00:00:00,2017-01-05 00:00:00,,1,30.32
12059,GALED,8,2015-12-08 00:00:00,2015-12-16 00:00:00,2015-12-16 00:00:00,3,78.64
12060,ALFKI,3,2016-08-26 00:00:00,2016-09-07 00:00:00,2016-09-02 00:00:00,3,53.66
12061,WANDK,1,2018-04-01 00:00:00,2018-04-22 00:00:00,2018-04-16 00:00:00,1,53.12
12062,HANAR,2,2016-06-23 00:00:00,2016-07-21 00:00:00,2016-06-29 00:00:00,1,77.92
12063,PERIC,7,2018-02-13 00:00:00,2018-03-06 00:00:00,2018-02-27 00:00:00,3,58.35
12064,THECR,4,2017-08-21 00:00:00,2017-09-06 00:00:00,2017-08-26 00:00:00,3,9.83
12065,LINOD,1,2017-03-30 00:00:00,2017-04-06 00:00:00,,1,20.89
12066,ANATR,7,2015-10-05 00:00:00,2015-10-20 00:00:00,,2,14.48
12067,PERIC,8,2015-10-20 00:00:00,2015-11-03 00:00:00,2015-11-01 00:00:00,1,56.93
12068,COMMI,4,2017-02-05 00:00:00,2017-02-13 00:00:00,2017-02-17 00:00:00,2,28.78
12069,FAMIA,1,2016-12-27 00:00:00,2017-01-06 00:00:00,2017-01-10 00:00:00,3,37.66
12070,DUMON,2,2018-06-04 00:00:00,2018-06-26 00:00:00,2018-06-18 00:00:00,3,30.68
12071,QUEEN,3,2016-07-10 00:00:00,2016-08-06 00:00:00,2016-07-23 00:00:00,1,48.71
12072,SPECD,3,2016-10-10 00:00:00,2016-11-03 00:00:00,2016-10-14 00:00:00,1,74.3
12073,ISLAT,8,2017-01-18 00:00:00,2017-02-04 00:00:00,2017-01-23 00:00:00,2,16.33
12074,OTTIK,7,2017-02-01 00:00:00,2017-02-20 00:00:00,2017-02-12 00:00:00,2,19.99
